Date,S&P Daily Return,UPRO Mimic Daily Return,SPY Cumulative,UPRO Mimic Cumulative,Quarter End,S&P Portfolio Value,UPRO Portfolio Value,S&P Portfolio Normal,UPRO Portfolio Normal,Profile Portfolio Value,Contributions,SPY Max Drawdown,UPRO Max Drawdown,Portfolio Max Drawdown,UPRO_mimic_return,S&P_return,Profile_return
2020-11-10,-0.0013997945931910616,-0.0041970837795731845,108.83036122035148,38.313108070983326,False,4988.954183198847,5886.657157740442,3607.045195205622,1685.468884998341,5292.514080203963,4400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-11,0.007651855318760337,0.02295786595628101,109.66311539869804,37.43352087152118,False,5027.128938800609,6021.802243698429,3634.645783167565,1724.1636537336153,5358.80943690118,4400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-12,-0.009978532303877019,-0.029933296911631057,108.56883845914834,38.554029566216165,False,4976.965570289032,5841.549849194678,3598.377352807077,1672.5537511621644,5270.931103969241,4400,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-13,0.013610335409063534,0.0408333062271906,110.04649676554979,36.979741070646696,False,5146.064774560933,6184.162973650963,3718.305198985794,1772.0746498516212,5490.379848837415,4500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-16,0.011648051240012336,0.034946453720037005,111.32832399865875,35.68743026074239,False,5206.006400739441,6400.277538806823,3761.6162084695848,1834.0023745911117,5595.618583060696,4500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-17,-0.004791925698091615,-0.014373477094274844,110.79484694196411,36.2003827221487,False,5181.059604883309,6308.283296205782,3743.590823093861,1807.6413834690807,5551.232206562941,4500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-18,-0.011563829610944043,-0.03468918883283213,109.51363421015661,37.45614463421812,False,5121.146714408293,6089.454065732699,3700.30057668251,1744.9357701758797,5445.23634685839,4500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-19,0.003946442467421596,0.011841627402264788,109.94582346696524,37.01260292553437,False,5141.35702528393,6161.563111862312,3714.903600020554,1765.5986494071865,5480.502249427741,4500,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-20,-0.006792562915180156,-0.020375388745540467,109.19900954380459,37.766749098626455,False,5205.754777928767,6133.981329303381,3759.1944041895226,1759.0126288945476,5518.207033084071,4600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-23,0.005635930617216234,0.0169100918516487,109.8144475850622,37.12810990243051,False,5235.094050667415,6237.7075169982,3780.380963028162,1788.7576940173644,5569.138657045527,4600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-24,0.016161668273416252,0.04848730482024875,111.58923225856043,35.32786792019167,False,5319.701904094437,6540.157142754449,3841.4782260997613,1875.4897335767496,5716.967959676511,4600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-25,-0.001584418237524976,-0.004750954712574928,111.41242824385856,35.49570902077233,False,5311.273271379393,6509.085152356099,3835.391717939274,1866.5793667886273,5701.971084727901,4600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-27,0.002396979198154181,0.007193237594462543,111.67948151677494,35.240379952202005,False,5324.004282926602,6555.906548379585,3844.585072103947,1880.0061156628594,5724.591187766806,4600,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
2020-11-30,-0.004595548640170977,-0.01378434592051293,111.16625302735552,35.72614553983347,False,5399.078007419917,6564.159230102114,3896.595405999006,1883.6779306542674,5780.273336653273,4700,0,0,-0.21055459754696745,39.66296234259816,14.874000157870585,22.984539077729213
